id,radius,ra,dec,transparency,stellarradius
Kepler-886,711.2970000,286.2717162,43.5952037,0.042,1.03
Kepler-887,886.5880000,290.0907893,39.8169085,0.446,1.37
Kepler-888,420.8170000,295.5212866,49.7386804,-0.043,0.94
Kepler-889,598.3130000,291.4674540,50.7595597,0.383,1.46
Kepler-890,1712.1200000,288.4357180,43.7634712,0.327,1.46
Kepler-891,2340.5800000,291.0837644,40.3552252,0.588,1.98
Kepler-892,570.7270000,283.1296399,43.8880983,-0.735,0.66
Kepler-893,1285.5900000,284.9630591,43.9130282,0.06,1.11
Kepler-894,1162.9100000,288.7340513,46.9393630,-0.123,0.87
Kepler-895,540.1340000,289.2906978,51.4089936,-0.854,0.71
Kepler-896,2334.9300000,282.4391402,43.7344291,0.481,2.04
Kepler-897,1519.2500000,290.5867992,51.6957731,0.288,1.46
Kepler-898,484.8910000,286.5854116,46.8708877,-0.875,0.76
Kepler-899,1246.4300000,297.4825612,40.6807412,0.048,1.10
Kepler-9,628.2570000,285.5739904,38.4008192,0.037,1.05
Kepler-900,487.5250000,296.1772720,46.9989635,-0.608,0.76
Kepler-901,253.8670000,291.1528056,40.8876814,-0.984,0.64
Kepler-902,1165.3400000,289.7317067,46.9538750,0.108,1.21
Kepler-903,1369.2400000,288.7710137,40.6641771,0.365,1.64
Kepler-904,978.1250000,288.8229001,40.3890100,0.154,1.11
Kepler-905,529.2680000,290.0511468,46.7134077,-0.215,0.91
Kepler-906,757.7910000,291.4055614,40.1254254,0.096,0.99
Kepler-908,290.8430000,295.3225434,39.3764624,0.264,1.59
Kepler-909,309.5960000,289.5063796,45.3709728,0.273,1.26
Kepler-91,1294.6900000,285.6729033,44.1167513,1.225,6.30
Kepler-910,400.2890000,296.0472937,42.7429414,0.494,1.57
Kepler-911,556.1680000,298.5891948,40.7506921,0.707,2.02
Kepler-912,2004.7200000,298.1111779,41.7583240,0.552,1.90
Kepler-913,991.6180000,297.5830564,41.9523531,-0.282,0.81
Kepler-914,753.7230000,290.4120774,44.8993227,0.245,1.32
Kepler-915,849.0360000,290.5921293,45.7372184,0.506,1.55
Kepler-916,830.7120000,290.9833818,45.9733334,-0.278,0.90
Kepler-917,3460.5100000,299.0512562,47.9492677,0.764,2.43
Kepler-918,1025.0300000,298.2007268,48.2677925,-0.018,0.99
Kepler-919,1119.8700000,298.1147862,48.4943834,0.167,1.21
Kepler-92,477.9920000,289.0860607,41.5630224,0.558,1.82
Kepler-920,1001.6800000,284.2969363,49.1585983,-0.183,0.95
Kepler-921,934.4900000,284.6162253,49.1907438,-0.03,1.04
Kepler-922,536.3230000,284.7316084,49.5331490,-0.133,0.92
Kepler-923,1000.2800000,294.1710831,40.0551372,0.333,1.37
Kepler-924,1053.0400000,290.6685136,40.3977086,0.314,1.30
Kepler-925,611.1150000,290.1065581,40.4906242,-0.684,0.77
Kepler-926,921.3610000,289.6793396,40.7004265,0.173,1.24
Kepler-927,831.6850000,289.3834807,41.3926651,-0.086,0.98
Kepler-928,508.8090000,289.9206760,41.5427758,-0.719,0.68
Kepler-929,1311.2300000,298.4811022,41.6152603,0.461,1.68
Kepler-93,95.9115000,291.4181275,38.6723124,-0.106,0.92
Kepler-930,848.3960000,298.3144494,42.2473698,0.378,1.49
Kepler-932,465.6120000,296.9520797,43.2720233,-0.322,0.84
Kepler-933,1017.2000000,289.5685257,43.5385438,-0.211,0.94
Kepler-934,608.7380000,290.2884494,43.7552623,-0.478,0.81
Kepler-935,471.7820000,295.0217193,46.6192011,-0.639,0.70
Kepler-937,1571.4600000,294.1688142,46.7146161,0.281,1.44
Kepler-939,2093.6200000,293.8656181,47.0268148,0.391,1.64
Kepler-94,191.9040000,281.1947316,47.4972606,-0.613,0.74
Kepler-940,1260.7800000,294.2413053,47.2759642,-0.057,1.03
Kepler-941,1088.3600000,294.3262617,47.2175461,-0.206,0.93
Kepler-942,216.3540000,294.9550809,44.1499518,-0.585,0.76
Kepler-943,2300.5300000,284.2739322,41.5349809,0.407,1.71
Kepler-944,1349.4300000,293.6012911,42.3797910,-0.078,1.02
Kepler-945,1651.2500000,291.2697354,42.0960305,0.024,1.06
Kepler-946,1137.2900000,300.9295551,44.0286710,0.134,1.14
Kepler-947,1730.7800000,294.3667312,42.2526408,0.142,1.30
Kepler-948,868.0170000,293.3002774,41.5233244,-0.109,0.97
Kepler-949,486.1050000,298.6079128,46.4536600,-0.442,0.77
Kepler-95,445.6560000,284.4824281,44.3978910,0.281,1.45
Kepler-950,2161.6000000,287.9565768,41.1302834,0.355,1.50
Kepler-951,382.5090000,287.7375794,38.1146488,-0.642,0.72
Kepler-952,1304.2500000,285.3718781,41.9938697,0.097,1.17
Kepler-954,215.8140000,295.8594318,47.9396001,-0.572,0.70
Kepler-955,550.3830000,288.4714969,40.2698157,-0.409,0.77
Kepler-956,544.9390000,292.5308289,49.0616555,0.052,1.01
Kepler-957,824.6880000,290.1563633,48.8189710,-0.468,0.83
Kepler-958,449.7730000,287.2566578,46.0667247,-0.282,0.80
Kepler-959,807.7290000,292.1711850,40.8113849,0.738,1.66
Kepler-96,122.8810000,297.0698263,40.5252039,-0.052,0.95
Kepler-960,284.9160000,281.4572217,46.7465538,-0.629,0.79
Kepler-961,574.3140000,282.0354942,43.6312491,-0.194,0.86
Kepler-962,411.4860000,295.3131906,46.2375024,-0.261,0.83
Kepler-963,771.4940000,296.7529742,45.0411049,-0.225,0.90
Kepler-964,454.6260000,295.3000650,40.5565792,-0.306,0.81
Kepler-965,582.8280000,298.5153169,41.8912305,0.148,1.09
Kepler-966,1027.8000000,297.2705760,50.1218365,0.233,1.39
Kepler-969,390.3540000,288.3724989,47.9335642,-0.389,0.78
Kepler-97,400.9070000,287.3265292,48.6733443,-0.025,0.95
Kepler-970,331.5450000,289.6252192,40.7087351,-0.775,0.71
Kepler-971,338.5220000,284.0945699,41.1828131,-0.299,0.78
Kepler-972,1198.0300000,295.8286790,43.4254371,0.191,1.17
Kepler-973,328.5200000,290.1653203,49.9238126,-0.344,0.83
Kepler-974,134.3110000,285.0131082,40.2209547,-1.354,0.54
Kepler-975,426.0880000,290.5485100,38.4952415,-0.512,0.81
Kepler-976,1012.4100000,289.8696232,46.7296855,-0.36,0.90
Kepler-977,568.7510000,291.5161959,42.2480736,-0.476,0.72
Kepler-979,576.5030000,300.3712023,46.4081872,-0.32,0.86
Kepler-98,350.3150000,285.6616933,37.9645672,-0.133,0.94
Kepler-980,961.4680000,294.6129869,45.0601740,0.262,1.34
Kepler-981,878.0820000,289.2489051,47.6501141,-0.081,0.96
Kepler-982,801.4790000,288.4176803,46.5904531,0.511,1.42
Kepler-984,460.1880000,296.9588566,46.3940661,-0.108,0.94
Kepler-985,679.3610000,290.1443390,44.0498808,-0.283,0.81
Kepler-986,548.3640000,293.0940391,42.8964457,-0.047,1.04
Kepler-987,914.1260000,289.4110582,46.1308443,-0.145,0.87
Kepler-988,304.8890000,290.7082585,42.2372245,-1.047,0.64
Kepler-989,491.9780000,281.5827983,47.2334674,-0.427,0.83
Kepler-99,208.3690000,297.3539994,41.3000452,-0.585,0.75
Kepler-990,802.1630000,297.9381813,46.8813194,-0.05,1.03
Kepler-991,389.5610000,297.0905543,49.6264867,-0.831,0.66
Kepler-992,259.6390000,284.4304085,47.6416613,-0.57,0.76
Kepler-993,324.4230000,292.6141076,44.3946644,-1.229,0.58
Kepler-994,188.1580000,289.0720752,47.4069180,-1.139,0.60
Kepler-995,609.6380000,284.6157154,39.1309980,-0.419,0.77
Kepler-996,1216.5800000,291.9127633,41.5335891,0.242,1.30
Kepler-997,467.5680000,289.2333767,49.9388952,0.496,1.55
Kepler-998,986.3640000,296.7541629,49.2087085,0.193,1.23
Kepler-999,545.0630000,299.6604865,46.1984679,0.538,1.66
L 168-9,25.1496000,350.0285917,-60.0657292,-1.172,0.60
L 363-38,10.2295000,10.8555443,-41.2952926,-1.886,0.27
L 98-59,10.6194000,124.5328604,-68.3144658,-1.947,0.31
LHS 1140,14.9861000,11.2486320,-15.2741085,-2.526,0.19
LHS 1478,18.2276000,44.3388743,76.5514045,-2.146,0.25
LHS 1678,19.8782000,68.1789866,-39.7908744,-1.839,0.33
LHS 1815,29.8424000,91.0899861,-55.3115376,-1.387,0.50
LHS 3154,15.7606000,241.6367309,40.9068221,-2.721,0.14
LHS 3844,14.8846000,340.4962038,-69.1721081,-2.565,0.19
LHS 475,12.4814000,290.2379403,-82.5597883,-2.064,0.29
LP 714-47,52.6160000,64.1902212,-12.0848643,-1.125,0.58
LP 791-18,26.4927000,165.6904843,-16.4064445,-2.638,0.18
LP 890-9,32.4298000,64.1309096,-28.3157909,-2.841,0.16
LSPM J2116+0234,17.6297000,319.1147513,2.5807711,-1.699,0.43
LTT 3780,21.9814000,154.6449033,-11.7178010,-1.783,0.38
LTT 9779,80.4373000,358.6688767,-37.6282237,-0.149,0.95
MASCARA-1,182.2730000,317.5515264,10.7388967,1.176,2.10
MASCARA-4,170.6960000,147.5800667,-66.1139253,1.087,1.92
NGTS-13,647.5950000,176.2402326,-38.1397158,0.517,1.79
NGTS-23,1074.9500000,70.4322947,-40.0445299,0.283,1.24
NGTS-24,683.0620000,168.5638892,-37.9101328,0.446,1.64
NGTS-25,521.2330000,307.4182976,-39.0323568,-0.292,0.86
NGTS-26,1093.6900000,217.6832961,-31.7324526,0.101,1.16
NGTS-27,942.1220000,206.0265266,-32.5229747,0.514,1.77
NGTS-6,308.2620000,75.7953820,-30.3994612,-0.592,0.75
NY Vir,544.0240000,204.7005847,-2.0303873,1.375,0.15
OGLE-TR-10,1344.9700000,267.8677483,-29.8764758,0.188,1.17
OGLE-TR-111,1068.3300000,163.3241150,-61.4056976,-0.339,0.98
OGLE-TR-113,566.4590000,163.1010355,-61.4468591,-0.529,0.77
OGLE-TR-132,2012.6200000,162.6440933,-61.9572476,0.371,1.32
PDS 70,113.0640000,212.0421402,-41.3980405,-0.456,1.26
PH2,343.8630000,289.7636212,51.9626830,-0.051,0.93
Proxima Cen,1.3011900,217.3934657,-62.6761821,-2.81,0.14
Qatar-1,185.6150000,303.3818697,65.1623313,-0.51,0.77
Qatar-10,559.0680000,284.4439052,69.5708373,0.3,1.25
Qatar-2,181.3740000,207.6554928,-6.8040714,-0.683,0.76
Qatar-3,735.6010000,359.1519716,36.2129562,0.279,1.27
Qatar-4,329.0360000,4.8592750,44.0275965,-0.318,0.85
Qatar-5,367.6580000,7.0539375,42.0613451,0.056,1.08
Qatar-6,100.8480000,222.2100773,22.1526136,-0.514,0.72
Qatar-7,705.9810000,358.5151344,37.0218242,0.563,1.56
Qatar-8,281.4980000,157.4123405,70.5270835,0.228,1.31
Qatar-9,213.7710000,160.7480950,60.9641194,-0.821,0.70
ROXs 12,136.6500000,246.6167993,-25.4466950,-0.79,1.07
Ross 128,3.3745400,176.9376036,0.7992898,-2.441,0.20
Ross 508,11.2103000,230.9613022,17.4605347,-2.445,0.21
TAP 26,121.4020000,64.7154450,17.3878826,-0.25,1.17
TIC 139270665,189.8750000,124.0338967,33.2914532,0.032,1.02
TIC 237913194,306.0630000,22.4458116,-60.7399096,0.078,1.09
TIC 241249530,324.4480000,95.3088995,53.2950203,0.408,1.40
TIC 257060897,505.7030000,227.5321527,72.7103128,0.61,1.82
TIC 279401253,285.5840000,57.6572277,-15.0262251,0.097,1.06
TIC 393818343,93.7345000,310.2917002,3.6382967,0.067,1.09
TIC 46432937,90.5369000,83.8689794,-14.5971909,-1.385,0.53
TIC 4672985,253.3850000,38.4706782,-10.6573827,0.114,1.15
TOI-1064,68.0726000,296.0039349,-47.5620305,-0.623,0.73
TOI-1107,281.3140000,155.6078632,-82.2188693,0.671,1.81
TOI-1130,58.2609000,286.3760037,-41.4376399,-0.854,0.69
TOI-1135,114.0480000,193.3963704,85.1294952,0.231,1.16
TOI-1136,84.5362000,192.1848981,64.8552755,-0.027,0.96
TOI-1173,132.3530000,197.6830975,70.7680117,-0.169,0.94
TOI-1174,94.6375000,209.2171751,68.6182106,-0.403,0.78
TOI-1180,72.0238000,214.5557741,82.1937642,-0.577,0.74
TOI-1181,302.8190000,297.2158166,64.3543506,0.642,1.96
TOI-1184,58.5946000,272.2045196,60.6787845,-0.701,0.70
TOI-1194,149.6670000,167.8214811,69.9647749,-0.151,0.96
TOI-1199,248.4270000,166.8806581,61.3525723,0.304,1.45
TOI-1201,37.8871000,42.2476999,-14.5372835,-1.469,0.51
TOI-122,62.1180000,332.9482355,-58.9460850,-1.854,0.33
TOI-1224,37.3312000,37.1978356,-80.8991053,-1.697,0.40
TOI-1227,100.6410000,186.7673635,-72.4518501,-2.6,0.56
TOI-1231,27.6227000,156.7472600,-52.4678724,-1.487,0.48
TOI-1235,39.6345000,152.2182549,69.2766204,-1.054,0.62
TOI-1244,102.5510000,256.2795590,69.5190930,-0.629,0.72
TOI-1246,169.4220000,251.1158702,70.4299917,-0.301,0.86
TOI-1248,168.7350000,259.0235918,63.1056072,-0.3,0.87
TOI-1249,139.4900000,200.5615762,66.3085331,-0.101,0.98
TOI-125,111.0590000,23.5934253,-66.6763495,-0.285,0.85
TOI-1260,73.5977000,157.1440712,65.8541986,-0.857,0.65
TOI-1266,36.0118000,197.9965833,65.8336973,-1.58,0.42
TOI-1269,172.1380000,249.6966397,64.5591810,-0.22,0.85
TOI-1272,137.5720000,199.1962036,49.8610591,-0.426,0.79
TOI-1273,177.1180000,214.1208564,58.3902534,0.029,1.06
TOI-1278,75.5759000,320.4784442,35.6486250,-1.212,0.57
TOI-1279,107.0550000,185.0628734,56.2014094,-0.243,0.84
TOI-1288,114.8650000,313.1670294,65.6087833,-0.155,0.96
TOI-1294,332.6480000,223.0926408,70.4765573,0.368,1.56
TOI-1296,323.2650000,256.7706392,70.2384806,0.39,1.66
TOI-1298,319.0360000,241.3229012,70.1900397,0.334,1.41
TOI-132,163.6780000,338.3996623,-43.4368720,-0.222,0.90
TOI-1333,200.4920000,325.0145363,48.4067674,0.713,1.93
TOI-1347,147.4760000,280.3266806,70.2900536,-0.26,0.83
TOI-1386,146.8580000,334.5041029,54.3190454,0.01,1.02
TOI-1408,139.4840000,313.5110469,72.5806455,0.471,1.53
TOI-1410,72.7512000,334.8828486,42.5603141,-0.622,0.76
TOI-1411,32.4778000,232.9460470,47.0555507,-1.013,0.61
TOI-1420,201.9180000,322.9418092,66.3490054,-0.152,0.92
TOI-1422,155.1410000,354.2408290,39.6392793,0.033,1.02
TOI-1431,148.9250000,316.2036922,55.5880221,1.068,1.92
TOI-1437,103.2970000,256.1387513,56.8425490,0.264,1.26
TOI-1439,230.3060000,241.7639371,67.8776404,0.441,1.62
TOI-1443,85.8034000,297.3986780,76.1391776,-0.42,0.75
TOI-1444,125.4630000,305.4749252,70.9437054,-0.176,0.91
TOI-1448,73.3345000,316.3240030,57.7710946,-1.755,0.38
TOI-1451,91.9362000,186.5242821,61.2589289,0.024,1.02
TOI-1452,30.5212000,290.1739741,73.1951082,-2.155,0.28
TOI-1467,37.4418000,19.1146441,49.2331382,-1.42,0.46
TOI-1468,24.7399000,16.6538724,19.2249195,-1.797,0.34
TOI-1470,51.9503000,10.0891431,61.2133868,-1.425,0.47
TOI-1472,121.8400000,14.1142611,48.6375168,-0.356,0.84
TOI-1478,152.8920000,126.4337428,-13.5595485,-0.013,1.05
TOI-150,336.2670000,112.9654210,-73.6060358,0.497,1.53
TOI-157,355.6830000,73.7014398,-76.6806061,0.02,1.17
TOI-1601,336.6080000,38.3615690,41.0134321,0.748,2.19
TOI-163,411.7190000,79.7682532,-71.8955269,0.636,1.65
TOI-1634,35.2736000,56.3906096,37.1122803,-1.578,0.45
TOI-1669,111.2760000,45.9564744,83.5874273,-0.036,1.06
TOI-1680,37.2209000,292.3139790,65.9738018,-2.363,0.21
TOI-1685,37.6153000,68.5939529,43.0370395,-1.519,0.49
TOI-169,407.8400000,16.7786879,-75.1989452,0.253,1.29
TOI-1691,111.4450000,272.4041179,86.8603430,-0.031,1.01
TOI-1694,124.6800000,97.7487104,66.3605956,-0.418,0.80
TOI-1695,45.1309000,21.9217346,72.2966148,-1.354,0.52
TOI-1696,64.9172000,65.2806480,48.8198312,-2.125,0.29
TOI-1710,81.2271000,94.2838373,76.2110200,-0.048,0.95
TOI-172,342.8310000,316.6318791,-26.6928654,0.461,1.78
TOI-1723,100.7270000,116.7971978,68.4766845,0.064,1.09
TOI-1728,60.7980000,120.6116787,64.7971531,-1.056,0.62
TOI-1736,88.9482000,43.4344615,69.1013450,0.25,1.15
TOI-1739,70.9819000,240.1724810,83.2586589,-0.524,0.75
TOI-1742,72.8871000,257.3288678,71.8766724,0.121,1.13
TOI-1751,113.3350000,243.4888534,63.5335297,0.297,1.31
TOI-1753,226.6710000,252.4698351,61.1735768,-0.07,0.97
TOI-1758,96.6215000,354.7415810,75.6852317,-0.373,0.82
TOI-1759,40.0654000,326.8516615,62.7538164,-1.051,0.63
TOI-1775,149.2340000,150.1151015,39.4577506,-0.316,0.83
TOI-1776,44.6470000,164.7772913,40.9837182,-0.053,0.94
TOI-178,62.6990000,7.3020115,-30.4541159,-0.879,0.65
TOI-1789,229.0670000,142.7434060,26.5399951,0.736,2.17
TOI-1794,155.7910000,203.3974857,49.0608433,0.197,1.32
TOI-1798,113.1810000,211.0939367,46.5192825,-0.416,0.79
TOI-1799,62.1274000,167.2329152,34.3030149,-0.062,0.95
TOI-1801,30.6796000,175.5755995,23.0270335,-1.328,0.51
TOI-1807,42.5775000,201.2826259,38.9223671,-0.533,0.75
TOI-181,96.2338000,352.1725409,-34.4914099,-0.526,0.74
TOI-1811,128.2300000,188.9223576,27.2143766,-0.56,0.77
TOI-1823,71.6456000,196.2197201,63.7532610,-0.461,0.80
TOI-1824,59.4314000,197.7312286,61.7448492,-0.373,0.81
TOI-1836,191.6490000,245.9079242,54.6900774,0.57,1.65
TOI-1842,223.4650000,201.9626552,9.0306437,0.695,2.03
TOI-1853,165.1050000,211.4593468,16.9923703,-0.432,0.81
TOI-1855,176.8330000,205.3539534,17.6868719,-0.095,1.04
TOI-1898,79.6682000,144.5553000,23.5467464,0.551,1.61
TOI-1937 A,415.1350000,116.3707214,-52.3832587,0.08,1.08
TOI-199,102.2700000,80.1058735,-59.8954326,-0.338,0.82
TOI-1994,515.6030000,147.1745753,-51.7565640,1.223,2.30
TOI-2000,175.7130000,146.3970631,-66.6866307,0.06,1.13
TOI-201,113.8250000,87.4017825,-54.9104230,0.415,1.32
TOI-2010,109.1900000,292.1669417,53.4873694,0.114,1.08
TOI-2015,47.3444000,232.1326528,27.3610730,-1.979,0.33
TOI-2018,27.9956000,229.8374423,29.2078771,-1,0.62
TOI-2019,198.0070000,234.4317651,48.9552060,0.441,1.75
TOI-2025,335.9850000,282.7952558,82.2454143,0.387,1.46
TOI-2048,116.5670000,237.9241066,52.3063083,-0.387,0.79
TOI-2068,52.9328000,186.2735600,60.4183455,-1.311,0.54
TOI-2076,41.9091000,217.3920159,39.7903991,-0.378,0.80
TOI-2081,62.3446000,264.3022634,53.0255666,-1.338,0.53
TOI-2084,114.5490000,259.2545389,72.7470231,-1.492,0.47
TOI-2088,126.4600000,261.3748943,75.8822796,-0.362,0.85
TOI-2095,41.9176000,285.6365235,75.4185135,-1.459,0.44
TOI-2096,48.4809000,151.6186989,74.8272107,-2.228,0.23
TOI-2107,236.7050000,286.7965405,-58.6968348,-0.105,0.93
TOI-2109,262.0410000,253.1862971,16.5799153,0.673,1.70
TOI-2120,32.1755000,23.5073150,65.5139877,-2.287,0.24
TOI-2128,36.5780000,256.9817998,32.1053027,0.156,1.12
TOI-2134,22.6202000,271.9355015,39.0729269,-0.717,0.71
TOI-2136,33.3631000,281.1763433,36.5631318,-1.886,0.34
TOI-2141,77.6820000,258.7623456,18.3403449,-0.05,0.98
TOI-2145,224.7310000,263.7580753,40.6950428,0.997,2.75
TOI-2152,303.0060000,26.3389717,77.7901231,0.653,1.61
TOI-2154,296.4600000,71.0281482,84.3642652,0.435,1.40
TOI-2180,116.6850000,277.9436300,56.6506789,0.406,1.64
TOI-2193 A,337.0640000,313.6912320,-72.8046404,0.25,1.25
TOI-2196,259.9470000,312.3400744,-70.4850723,-0.004,1.04
TOI-2202,235.9330000,51.2284214,-73.9575458,-0.401,0.79
TOI-2207,373.3450000,307.5966925,-44.8876181,0.484,1.56
TOI-2236,355.5900000,20.1660113,-86.9799650,0.533,1.57
TOI-2285,42.4090000,332.5632644,58.7060934,-1.542,0.46
TOI-2338,313.9960000,81.3445824,-34.6682491,-0.013,1.05
TOI-2364,219.6140000,89.1300265,-5.0120298,-0.252,0.89
TOI-2368,210.9150000,134.9576234,-48.4884929,-0.275,0.85
TOI-237,38.0749000,353.2435381,-29.4164870,-2.387,0.21
TOI-2373,508.6860000,61.6862197,-16.7557546,0.051,1.10
TOI-238,80.5407000,349.2310814,-18.6066463,-0.472,0.75
TOI-2406,55.4190000,8.8060544,-3.3720833,0.531,0.20
TOI-2416,557.7330000,57.3389409,-60.7871861,0.197,1.24
TOI-2421,327.9270000,33.1540208,-35.3909182,0.436,1.75
TOI-244,22.0337000,10.5697537,-36.7179743,-1.643,0.43
TOI-2497,285.2890000,90.0625878,11.8840577,1.167,2.36
TOI-251,99.5230000,353.0620655,-37.2558629,-0.08,0.88
TOI-2524,438.8420000,160.8868435,-1.9126984,0.116,1.12
TOI-2525,395.3980000,86.8509737,-60.5213081,-0.44,0.79
TOI-2529,296.2710000,118.9945352,-52.3548332,0.464,1.70
TOI-2545,107.1180000,135.5458029,-3.4208194,0.218,1.25
TOI-2567,504.7750000,288.4656683,66.3479375,0.405,1.69
TOI-257,76.9028000,47.5172608,-50.8322632,0.636,1.87
TOI-2570,361.8570000,87.1880397,32.0840435,0.079,1.09
TOI-2583 A,566.1890000,272.2670293,45.3368996,0.388,1.48
TOI-2587 A,373.6750000,115.9317105,-1.0733330,0.471,1.73
TOI-2589,200.2730000,107.4881501,-37.2309480,-0.004,1.07
TOI-260,20.1852000,4.7730178,-9.9661505,0.087,0.61
TOI-2641,344.0450000,171.1303716,-42.7321394,0.34,1.34
TOI-270,22.4793000,68.4160804,-51.9573937,-1.77,0.38
TOI-2714,597.8730000,61.4012482,-14.9267458,0.16,1.25
TOI-2796,350.3430000,84.1527191,0.8962788,0.055,1.07
TOI-2803 A,494.8180000,93.1147397,-23.4924956,0.336,1.25
TOI-2818,312.6740000,119.0598183,-35.1167104,0.164,1.23
TOI-2842,460.9950000,108.0442066,-10.6393400,0.246,1.26
TOI-286,59.2293000,90.9842762,-60.6663348,0.386,0.78
TOI-2981,527.7890000,163.4873940,-25.5245988,0.116,1.08
TOI-3023,389.9160000,165.3158231,-72.3567044,0.444,1.67
TOI-3235,72.8110000,207.4738488,-46.0665139,-1.79,0.37
TOI-3261,300.1410000,47.7285242,-73.5319720,-0.367,0.85
TOI-329,284.3880000,351.3210955,-15.6346313,0.325,1.53
TOI-3321,285.8950000,265.7603351,-65.0082516,0.405,1.55
TOI-3331 A,217.1930000,271.3241672,-34.1071710,-0.093,0.95
TOI-3362,366.9870000,155.9841428,-56.8431169,0.739,1.83
TOI-3364,277.8990000,144.5377709,-49.3352226,0.286,1.42
TOI-3568,197.9060000,322.6023682,34.7395805,0.33,0.72
TOI-3629,130.0910000,359.7933851,39.3142556,-1.125,0.61
TOI-3688 A,396.3780000,39.2823371,54.8512152,0.283,1.30
TOI-3693,176.4360000,15.6543938,51.3038918,-0.344,0.79
TOI-3714,112.7100000,69.5523415,39.4580035,-1.407,0.50
TOI-3757,181.1390000,91.0036423,55.0199793,-1.06,0.62
TOI-3785,79.7634000,130.9002258,63.0780768,-1.435,0.50
TOI-3807,421.7450000,139.1125648,69.0741284,0.332,1.47
TOI-3819,558.1410000,121.8632568,29.3886446,0.4,1.54
TOI-3884,43.1448000,181.5718341,12.5070258,-2.032,0.30
TOI-3894,417.3650000,201.3748265,52.7681036,0.419,1.50
TOI-3912,465.9920000,215.8014956,24.0765639,0.273,1.39
TOI-3919,604.5910000,208.9447534,40.3918061,0.336,1.32
TOI-3976 A,516.0870000,224.3560083,44.2743223,0.413,1.50
TOI-4087,301.6760000,217.9257785,83.3727061,0.176,1.11
TOI-4127,319.6320000,105.4045516,72.4149297,0.316,1.29
TOI-4137,334.9930000,77.6128790,70.3910790,0.439,1.44
TOI-4145 A,205.3870000,39.4297435,80.2673838,-0.287,0.86
TOI-4153,423.8400000,335.3934698,82.2160792,0.713,1.60
TOI-4184,69.3649000,43.8284749,-79.4147039,-2.264,0.23
TOI-4201,189.0110000,90.4747237,-13.4613710,-1.092,0.62
TOI-4336 A,22.5455000,206.1070129,-40.3373505,-1.943,0.33
TOI-4342,61.5204000,324.3894196,-77.9791468,-1.127,0.60
TOI-4377,455.8200000,164.9324709,-82.2213501,0.822,3.52
TOI-4379,645.1580000,252.0478813,-32.4337532,0.637,1.98
TOI-4406,261.8340000,18.0485164,-56.9253875,0.362,1.29
TOI-4438,30.0346000,270.3172389,35.5948992,-1.768,0.37
TOI-4463 A,173.1170000,279.3581286,18.7299522,0.011,1.06
TOI-4479,80.6532000,316.0969388,24.6536739,-1.604,0.45
TOI-451,123.7390000,62.9663850,-37.9397300,-0.189,0.88
TOI-4515,193.4990000,21.1861778,21.5130638,-0.236,0.86
TOI-4551,215.9860000,184.9787579,-25.8278531,0.803,3.55
TOI-4559,31.6354000,211.0135378,-30.0141252,-1.693,0.37
TOI-4600,216.0560000,258.4503674,64.5661727,-0.377,0.81
TOI-4603,225.6430000,83.8659288,21.2942417,1.017,2.74
TOI-4641,86.3501000,42.5582023,25.3335334,0.695,1.72
TOI-4791,328.8020000,109.3883818,-19.8289392,0.38,1.41
TOI-480,54.5306000,88.3784618,-16.2653974,0.462,1.49
TOI-481,179.3660000,110.5126861,-57.3849980,0.435,1.66
TOI-4860,80.1423000,183.5639610,-13.1748411,-1.836,0.35
TOI-4914,299.8900000,204.5426717,-28.1429206,0.009,1.00
TOI-5076,82.8570000,50.5104166,17.2392094,-0.489,0.78
TOI-5126,160.4140000,151.6597827,18.6340631,0.299,1.24
TOI-5174,197.2430000,174.1094967,-2.0233506,0.039,1.09
TOI-519,115.5570000,124.6067582,-19.6627918,-1.851,0.35
TOI-5205,86.4493000,313.7706819,24.3609770,-1.712,0.39
TOI-5218,377.4830000,292.6634642,71.7629612,-0.824,0.71
TOI-5232,609.3880000,294.3374248,35.2764934,0.713,1.78
TOI-5238,290.6460000,223.3588909,68.8594720,-0.023,1.02
TOI-530,148.7620000,103.4128333,12.8815784,-1.31,0.54
TOI-5301,629.1610000,12.9908008,13.0783712,0.816,2.19
TOI-532,135.0470000,85.0800537,11.5626373,-1.095,0.61
TOI-5344,138.3670000,63.2662165,20.9151568,-1.244,0.56
TOI-5398,130.8550000,161.8795569,36.3294345,0.117,1.05
TOI-540,14.0022000,76.3096949,-47.9375391,-2.461,0.19
TOI-5542,348.8490000,302.7984228,-61.1354659,1.057,1.06
TOI-558,402.6300000,42.2915093,-58.0246828,0.547,1.50
TOI-559,233.2660000,46.8186159,-31.1629951,0.227,1.23
TOI-561,85.7990000,148.1851516,6.2161030,-0.282,0.83
TOI-5616,390.4150000,184.9016378,48.6832895,-0.993,0.65
TOI-5634 A,306.1440000,175.6436366,20.9652921,-1.245,0.54
TOI-564,199.5810000,130.2951535,-16.0363275,0.033,1.09
TOI-5720,35.8256000,170.3135774,25.2732942,-1.792,0.38
TOI-5799,27.8123000,301.6301790,15.9891418,-1.83,0.33
TOI-6008,23.1008000,310.4487344,49.6468992,-2.329,0.24
TOI-6029,603.1190000,8.3862555,61.8607659,0.799,2.34
TOI-6034,117.9920000,317.9001392,68.4020762,-1.403,0.49
TOI-6086,31.4566000,265.3704236,30.3037755,-2.198,0.26
